PC1,PC2,PC3
-0.3421379884,0.5858922844,1.139511726
-0.2603881557,-2.462275141,0.8286465264
-1.768369503,-1.735767309,1.416478217
-1.077366807,0.1666903148,-0.4022239333
-0.1639545407,-0.763784727,1.013432424
0.2304688132,0.7529285883,0.2156809899
-0.7903947403,0.06825411167,0.6608679038
0.5501846184,-1.34214384,2.169215216
-0.3760302133,0.2031509623,0.4975068217
-0.2373906624,0.8873636649,-0.1518850285
-0.496312474,0.428752584,-0.2454687639
1.146858545,1.264421598,1.177493585
0.5619271777,0.63720186,0.3892672035
1.252229068,-1.259727435,0.06986026159
-1.726215856,1.724736534,0.9377870841
-1.250111512,-0.3952213551,-0.5089023401
1.145123401,0.3194195931,0.4447594019
-0.3879047065,0.4023980759,1.145895194
-0.9806246193,-0.8736986301,0.7637125327
-0.5139341203,-0.4193707484,0.1116967631
0.2428359383,1.315544103,2.302843149
0.1496637577,1.075842191,-0.7109289385
-0.3820993221,-0.2342546154,1.85759501
1.367519958,1.148836444,0.5971260677
-0.9242944714,1.016522198,0.445492569
-0.6472187576,1.441784761,0.002424218251
-0.3619109265,0.1939454215,-0.1617622769
1.691625754,0.8665339326,0.01099695841
-0.4832042787,-1.115569179,2.484944914
0.392265282,0.3587094274,1.747003746
0.2702250899,2.190276519,0.203748927
-0.2029426653,0.2871099339,0.7290518659
-0.6541893161,-1.221544565,1.82289596
2.188859686,-1.007864226,0.1975816278
0.578412032,1.58522125,2.057822377
2.073176695,1.139159585,1.0651842
-0.8648891859,1.598579719,0.6505954553
0.342051974,1.557917295,0.7332267692
-0.853629911,-0.1817851994,-0.1073462022
-0.6544949472,0.7368865173,1.946510168
-2.357419818,0.3070145989,0.1802933245
0.2389683239,1.404162933,-1.445266205
-0.1658148703,-0.6333378052,1.374636
1.489657949,-0.9735968871,1.460553086
0.5390533321,-0.6123059465,-0.04932046214
-0.9044348187,0.4818550417,1.542179132
-0.78265444,1.3351315,0.3052616108
-0.4731016624,0.3544037818,1.968082724
1.022267065,0.5559998184,0.3338459769
-1.550860868,-1.363037907,1.789325804
-0.4828595081,-2.021486244,0.7040493417
-1.939578358,1.564387332,0.8435999372
-0.9031981971,2.74153233,-0.21997371
-0.1464217275,1.185065877,1.040112032
-2.166088909,0.02339375634,0.5188449289
1.654317095,0.169634761,1.120636687
0.4913402737,0.3478532079,0.8482007927
1.089702802,-2.060698751,1.030939022
2.733174388,0.3442428724,0.8403900863
-1.070968405,2.074927261,0.8252897849
-1.129472573,-0.4729441632,1.706833795
-0.1459774142,-1.500200175,1.773715398
0.6986028233,-1.206709104,1.990956834
1.066050085,0.5784462248,0.9097740783
-1.413789327,-0.6941333925,0.7031502627
-0.8096224765,2.579847136,0.1951324876
-1.905282804,-0.3500845341,1.565486412
-1.078562559,0.07744587418,1.64221198
0.4701188961,-0.09907540518,1.483432126
1.147039349,0.4876292332,0.8260103061
0.9075690541,-0.2926102404,1.154479938
0.6585392109,-0.1693158367,0.6832837039
-0.2915549791,0.3585501437,1.020317932
-0.260351115,-1.156164687,2.812311565
0.9655413635,-1.420104614,0.6544859711
0.02402332347,0.4776852194,1.316199982
-0.1932885318,0.6769648554,-0.822268102
-1.67835639,1.225120884,0.04028918805
-0.7286317142,0.7076828631,0.9311523566
-0.6632507615,-0.5621264202,-1.261813237
-0.1738555974,0.8082156232,1.160058961
-0.7314383306,2.146252167,1.98730839
-0.5664834489,0.3052147879,1.958942696
-0.7635718426,-0.6443670271,0.901959958
0.5649357564,0.3544730907,0.8785276678
-0.7062090991,0.2329513143,0.3739123288
0.09947425909,1.854604526,1.988033172
-0.12718652,-1.308934926,0.5554778278
-1.281614743,0.9772492348,1.006999073
0.6010018501,0.3691331769,-0.04726628684
0.3372165349,0.8132405096,0.6250605083
1.762180169,1.430591994,-0.4411641461
0.317206632,0.4579621579,-0.4917357625
-0.3870191417,-1.577608913,0.8272967743
-0.9167515094,-0.3308805921,0.6441954626
0.9303152088,-0.2033715944,0.2210079117
0.3552846785,0.6064810216,-0.8816405518
-0.6024272136,-0.4758027786,1.40915963
-1.221158259,1.472575351,0.3578761117
-2.396933693,0.8400474965,1.398162892
-0.7936796202,-2.078369529,0.7627984933
0.2617904522,-0.8845243435,0.3882276593
1.090751765,0.07874644962,2.280388244
-0.5628182785,0.8377781625,0.9688097552
-0.1403141219,-0.6951865803,1.95535732
0.221869036,-0.7202160077,0.2426450707
-0.7395012379,0.5393792882,0.4563878101
0.56825842,2.954260109,0.1844595272
1.894024844,-0.581377761,-0.2614836592
-0.7268129724,-0.1792790209,0.8802280954
1.365927913,2.202082761,-0.1020716411
-0.07869503348,0.9795950341,0.5755640825
-0.2629310426,-0.7654577434,1.103438277
1.218237621,0.5029075219,0.2851879493
-1.01026714,-0.1437686138,0.2662529856
1.141459832,0.6126742246,-0.1917124128
0.8441987777,1.513880721,1.448042968
2.761589097,-0.3807806698,1.051395537
0.07504681882,0.09826212813,0.552904953
2.709667939,-0.0667671354,0.9158361178
-0.3817520271,0.1325003676,0.3603032392
0.6542724127,-0.6450475345,0.3264501913
-0.2650493728,0.4711881012,2.153495181
-1.311442491,-1.553023442,1.713288838
-0.8693435649,-0.01361488689,1.645908705
-0.5387707015,0.3876421274,0.04319735426
-0.8897177509,0.8742469275,0.4823984975
0.2763172474,-1.349547977,1.061966346
-0.851614655,-0.02877651784,2.739387659
-0.4689823323,0.6409989831,-0.8720235151
-0.5939275194,-2.186492513,0.7273873764
-1.10042478,-0.086003783,0.7890062684
-0.6153511363,1.163165146,-0.5263690941
0.1257078777,0.0691255424,0.5385566766
1.318397242,-0.7665732321,-0.797204229
-0.3512760224,0.07181027385,0.611496419
-0.3387327016,0.09482352881,0.2438286745
-0.84215549,-0.2345511575,0.6450773808
-0.2975672288,1.599061863,0.8153866981
-0.171606463,-0.103663267,0.6074865698
0.3256021721,0.3252751596,-0.08480047037
1.126976095,-0.6302379691,1.457511668
-1.80014228,-0.03866220122,-0.2175154117
0.02196546974,-0.3270068087,0.301994453
-1.09988023,-0.4860600839,1.51216025
2.116606813,-1.066516266,1.137739593
-0.7587260014,-1.036012418,1.121304431
-0.2431690901,1.870437827,-1.051415209
-0.4921637418,-0.00777772125,0.9067302175
-1.36170134,1.238575989,1.575443733
-1.775210279,1.332671311,0.007470727172
-0.6167085263,0.5203975944,-0.2627630353
-1.438254863,1.924797351,-0.3387613223
0.9869913614,0.16680032,0.1599756055
1.703084275,0.8091989808,1.008898286
1.817518977,1.397146314,0.1230687981
-0.8603292958,1.491362265,-0.5710133343
-0.3600998388,1.157170703,0.0269953455
-1.808497518,0.8072352051,-0.1566349467
-0.6684906261,1.305324145,1.13066407
1.167730475,-1.714174123,0.7477154485
-0.1684875301,0.6293261976,2.33970572
1.455269048,-0.1650653266,1.369642739
1.943987337,-0.05344516538,0.3136181023
0.5491435223,1.276358026,1.582093341
0.1086674824,-0.276607769,-0.4137608683
0.4299002603,0.4956209093,1.994018244
-1.657875731,2.107238438,-0.6481144931
0.4716787635,1.863930921,-1.128373848
-0.3141339837,1.679216239,0.8429241498
-0.427779193,-0.6115831147,0.915807755
1.61716353,-0.6958391341,0.3853816919
0.8987884568,-1.348213173,1.38292911
-0.3075172442,-0.3408179094,1.560720453
-0.4544276368,0.8537295327,1.695123503
-0.7416918813,-1.141265709,1.549536972
0.001825796902,-1.743235773,1.707220567
0.4368450767,-0.7168259674,-0.02832300246
1.443864975,0.03535804781,0.4954525228
1.007370307,0.476436758,1.624920857
0.7783026598,-0.1684226228,1.141294546
1.077113812,-0.1870559971,1.473810147
0.5668998422,0.2464731838,0.6784311848
1.074316926,1.200419857,0.0801554147
-0.4434724642,-0.3656680775,-0.4968157514
-0.0601503311,-0.7214305824,2.158234327
1.622548064,0.1037268016,1.160196173
0.47760949,-0.4442765074,1.540868366
-2.396933576,0.0136502091,1.706468828
0.9001348982,-1.323083282,0.4266762163
0.9984990289,-0.08285852795,1.617951017
0.4457533899,0.863347417,1.965031682
-0.3685567139,0.2757791227,0.5662713666
-0.3019213746,0.7786759201,1.080727156
-0.5995672594,1.886238283,2.20832691
0.9845409947,1.145558242,-0.06037766002
0.8334602535,0.9468966895,0.1620395053
1.25108686,1.903515609,1.67897267
-1.933592537,-0.4474536716,0.2332337652
2.574301807,0.6332499892,0.1146864455
-0.2930831217,1.64426216,0.7520061847
0.47758086,-1.453652299,-0.0896383478
-0.1346611964,1.217488004,-0.143867619
0.5785004908,0.9301947156,0.4424795633
0.8690102084,1.569875275,-0.6109853132
-0.04650844024,-1.245602047,0.9872870279
0.2760836535,0.8969291154,0.2666300666
-1.347839666,-1.846898027,1.025090758
-0.300194672,0.4234315836,0.3774334651
0.1723320421,0.03926105493,1.202356928
-1.536370156,-1.228026638,1.506760738
0.09856927337,1.763368744,0.01523279179
0.1170769833,1.252586633,1.034254565
-1.087861782,-0.2525409883,0.5283307426
0.3339720206,0.6835693169,-0.2548999176
0.7259782675,0.2552493214,0.8461889382
-1.984041713,0.422216556,0.7087172471
-1.189959468,0.6427791733,0.8101482793
-1.953969751,-0.6528187884,1.647824929
0.3382873811,0.1422560872,-0.1852159883
-0.9448959955,0.4562259381,-0.8237740738
-1.053169953,0.7625358743,0.7199357208
-1.191218077,0.4466316618,0.9765820893
-0.3206765032,0.1841053816,0.6112963344
2.224243901,-0.2312317708,-0.5454210125
0.8887384111,0.4239150815,1.006550345
-0.4262760694,0.5279593911,-0.3850228826
0.05342578234,-0.6067901407,1.790494602
-1.032336477,0.1128667975,0.7119196108
-0.7880208286,-1.235732291,0.8035958642
0.5422298894,0.7933213847,0.1746456521
-1.015517279,1.486203931,0.603735816
-0.3303246694,0.49726448,-0.5744842456
1.339530055,1.526379197,-0.5784340683
-0.8266038514,1.861036645,-0.2712233313
0.6911461265,0.8123246513,-0.9338695361
-0.4827633809,0.08991298445,0.08721337671
-0.4968623399,1.240588295,1.576948356
0.5103316511,1.629136033,0.7626101605
2.107253797,0.5904267882,-0.2385931135
-0.3998931172,-1.022238766,0.2977067436
0.2570093446,0.05304663364,0.9685498448
-0.02222587927,0.002783963501,0.5893777209
-0.3112168435,0.2357011742,1.006293146
0.7845449036,-1.51060605,0.7073747732
0.2963867667,2.225377622,0.5844510275
0.1042965466,1.066508818,1.256372421
-0.6027508182,0.2643552785,1.620525112
0.6497711299,1.399923495,0.5495437306
1.145582242,1.009992241,1.370615138
0.5995068699,0.6572988454,0.1952973846
-1.338518133,0.03760766307,0.07672446781
-0.00297384057,0.6900237124,0.383182159
-2.654425317,1.848045169,0.7901856129
-0.5929589097,1.313063216,0.4486136993
-0.4471672948,1.437944858,0.5418036141
-0.9637457623,0.5269689473,0.4020897315
0.178147427,1.028343702,1.167393436
0.09718874786,1.150590101,2.026866531
0.6733095709,0.2069730098,-0.2840357773
0.1380830753,-1.984327828,0.214915154
-0.01073736744,-0.380952361,1.443852752
1.108640833,-0.08521948791,1.867325106
0.4745755632,2.380636767,-0.6597863762
-1.363433664,0.9669775629,1.247587862
0.06125066398,0.8168492058,0.03672527582
0.1341485335,0.2205051705,0.7648851785
-1.249099396,-0.5491217726,0.8930032163
-1.058527058,0.9255247142,1.974788286
-0.4496156024,1.582348008,-0.1931561686
-0.8726516369,1.283918823,0.5674994999
-1.070758101,0.6321857242,-0.07249397366
-1.039425139,-0.08643328278,0.75688025
1.467929127,-0.0960876229,1.150199797
-1.495891596,0.5928285009,0.1800823326
0.5231215175,0.2464623815,1.095660928
1.151258473,0.5796737185,-0.3684115733
1.89236131,-1.344670981,0.9497991252
-0.1756375213,1.107587488,2.00669958
-0.8227842246,0.3762042751,0.2607132112
0.3305520524,0.1209573526,-0.7472707356
0.5144104217,-0.9328631836,1.146496675
-1.72541131,1.829724798,0.2980165613
-1.440860402,0.1088020212,0.2276566185
-0.4918412096,2.09286817,0.1654320481
-0.1941751159,-0.3947333352,0.1557073538
1.190229195,0.833238414,0.09317185395
0.1005198569,1.359784771,0.1450868727
0.4329274158,2.003486495,-0.7265632561
-0.9680499402,-0.1809564449,-0.05519967236
-0.05925656909,0.2200810862,1.071440627
-1.626729439,-1.557379469,0.8672599087
-0.6836850502,-0.1393199358,0.4376462387
0.06394012073,0.7763767373,0.4643151629
-1.020379855,1.362622842,0.4158324753
-0.01674089025,-1.099670593,0.2900911102
0.5603077017,-2.251573087,1.247988679
0.4604947356,1.451315109,0.1366615564
1.830851482,1.244662011,0.7860357456
0.7418452537,0.03391615664,0.5887206425
-0.636665491,-0.361717436,-0.5944623024
0.9790810461,1.087408909,-0.4842614746
0.1541811328,0.6529701882,0.2481896588
-2.764588444,0.601617889,0.7763270954
1.129861644,-0.5196304392,-0.4521669268
0.1634510224,0.4263096746,2.051874458
-0.09102734052,0.3321464754,0.9863374139
-0.8737348834,1.56480343,-0.3828029103
0.462338948,-0.4083400795,1.137898273
-0.4332058591,-0.04930201412,0.4939070027
0.9049953795,-0.4140841193,0.9593601441
-1.149204146,0.3274637889,1.783617005
-1.204404892,-0.3819769838,0.6497948188
-0.04775968338,0.8751579577,0.7446314661
1.124982451,0.2048664089,1.034971545
-2.089897812,0.5069407702,1.167449355
-1.102641458,-0.6151591088,1.422637479
-0.5857644239,1.913535305,-0.4443895981
-0.07110448528,-1.243493332,1.493977916
-0.072429734,0.2841816831,1.161660906
-0.4477800622,0.218081518,0.4512557985
2.33552408,-0.3610059175,0.4726974036
-1.817925014,-0.5896863957,0.9592659306
0.3467373202,-0.3601618271,2.217144704
0.1602159451,0.6895166393,0.7386527237
0.2004932661,-1.140921836,1.09695762
0.2298704617,0.3622899658,0.1945812156
-0.8699089589,0.3371995363,0.2437811309
0.3022878351,-0.4383270912,-1.244616815
0.9317961843,-1.738399033,-0.2099813115
0.7003128574,1.351929339,-0.6919820762
-1.020718063,0.4431227291,-0.07549456344
-2.106970903,0.5007247742,1.830116052
-0.4201746154,0.3817243094,0.5993920659
-0.06072842072,-0.6240133202,-0.1809477676
0.05252591195,1.025319234,2.062764191
-0.7714789021,0.736191953,0.5023543339
-1.733171233,1.163107098,1.140860494
-0.6409293664,-0.9129779386,0.4816380101
-1.914867817,0.04075571322,0.4354314476
0.1996426559,0.8846264287,0.8260544981
0.1786982532,0.7441530211,-1.078885007
0.1031317516,-0.9576207027,1.372479834
1.958951519,0.782425963,1.11209723
-0.7281786361,-0.356112361,0.8133547077
-0.5696284236,1.074773997,0.7790832096
-0.3247349592,0.9212060164,1.280236547
-1.728112041,-0.990388287,1.093581683
-0.4665421546,1.334913228,0.1539833432
0.1759393185,1.526053014,1.100942218
-0.3473401204,0.1686368474,0.3705773032
1.660720265,-0.9924025168,0.03053249872
0.1679115071,-0.1896442575,1.015450944
1.12874188,0.9307567895,-0.4786734412
0.3865053991,-0.2144237636,-0.8777686804
-1.089449889,1.370034435,0.1506467927
-3.037661046,-0.1598739849,0.2268042902
0.3122448202,0.02225618601,0.9197122099
0.3495377994,0.2154792335,0.4153155299
0.3108457579,1.580339649,0.4957428058
-2.505367738,0.2347684297,1.888850244
0.6839827337,0.1166858207,1.833424615
-1.678906405,1.227267268,0.9352144585
-0.3535228986,0.9246273594,0.4349140699
0.368735557,-1.82564151,1.412258303
0.4883008112,1.367612372,2.220691316
-0.97516532,-1.367820883,1.328180046
-0.02592536551,0.6219830127,1.185837056
0.4487688234,-0.4742841092,1.343469957
0.09114512878,0.3566897173,1.326237253
0.8979221349,0.5512407515,0.804480386
0.1496886745,-0.4699392379,0.9684438434
-0.8731302158,1.799628502,0.6569834174
-1.027165326,0.7385794243,1.81773046
0.1974012743,-0.6323848896,1.054351152
-1.459612538,2.176277193,-1.077917129
-0.1984943774,-0.9772837359,1.778173663
0.05698902985,-2.079230888,-0.551778884
0.5798193034,-1.26766797,0.109490949
2.131320661,-0.1795499577,0.1646494158
-0.01354222877,0.1103001153,2.100999699
1.631425063,0.8814316095,0.985308656
-0.6951296391,0.7904688405,1.682182013
0.1346802859,0.13894095,0.5924178758
1.845930343,0.0733541436,1.405262515
-0.9848129878,-0.08957479943,1.347297551
-1.044416205,1.405279196,0.9097918767
1.098527928,0.679056971,-0.3208998242
-0.4489495756,1.356274595,0.6570076048
1.383234786,-0.3139270708,1.057120285
0.3239011442,1.541191653,-1.060120399
0.5983238072,0.2321137861,0.6112731169
0.6115497776,-0.9594906861,1.41636843
-2.441992405,1.230297424,0.1731863227
2.054829563,0.3203627041,0.1804095053
1.624274141,1.603965856,0.650985668
0.7157139959,-0.4897555553,0.3771602246
0.8009097999,-0.2569024127,0.1459566072
-0.09648420027,-0.5244366236,0.1683404373
0.1596536916,-0.3671591908,-0.6839256453
2.217414235,1.351904899,1.606857685
0.5013628673,1.639302551,1.43051668
3.007304189,-1.087747666,1.723413413
-0.3045995705,-0.3048396718,0.2145036916
1.330582633,0.4181818989,0.5461627985
-0.4949974969,1.043594144,1.956178175
-0.9163708756,-1.135905361,0.9781589348
0.06098348731,0.1794586515,0.2930147707
-0.2962709355,0.7556300302,-0.2903510158
-0.06970530354,0.3264049781,-0.01377657624
-1.492646807,0.3031827608,0.7589042346
0.07587935136,1.426262184,0.7114436728
1.959792586,-0.1226324971,-0.135401241
-0.1286050791,0.8944501937,1.366351508
0.1191730002,2.889219097,0.09645986286
0.9921732865,0.7438302469,-0.5020966616
1.572308523,-0.3966118201,0.3452713393
0.2886508341,0.2155469757,-0.1992760448
0.4434138937,2.325909532,-1.266752932
-0.5191660422,0.8746065126,0.9067360704
-1.067806378,0.4360956724,0.387502162
-0.09885982925,0.9089391343,0.7778144025
2.022198556,0.1880588212,0.814449829
1.644853987,-0.01439056164,0.3496139316
-1.056769693,0.2901597751,1.126204413
0.04150646966,-0.4691370092,1.546890519
0.979767492,-0.6880231961,0.08795782605
0.1321517988,-0.6856447567,1.533304686
-0.5966546653,-0.7065874484,1.283527655
-0.8039558281,0.4785751992,1.59438414
0.1750392116,-1.606751403,2.097881633
0.05565632661,1.056062509,0.6021992389
0.008750443406,-0.3018703186,1.550156264
-0.8287546114,-0.6205927195,1.197104242
0.2510410505,0.8375728097,0.9132878666
0.907216068,0.08783854516,0.9122078424
-0.1573619006,1.443572144,1.133133351
0.1393503384,-0.377407683,1.379223768
0.07860214459,-1.265661457,0.5743866257
1.766613069,-0.7051808742,0.667784561
0.7562118143,0.6352413703,1.688554229
-1.286542626,-0.5030189969,0.3454324453
-1.262923141,-0.01643197472,1.776513282
0.2956681917,1.517336116,0.7716383853
-0.9852606809,1.78661199,-0.02876836985
-0.3266779147,1.933774595,-0.2461248386
-0.9242789915,-1.357264081,1.243833761
-0.7690458171,0.7610209119,0.03239595338
0.08860053008,-0.896406207,0.1188576424
-0.1305880035,0.3267530194,-0.2486020471
-0.940160479,-1.062956182,0.6463842442
0.2254978627,-0.1705410669,0.9962906994
0.321025985,2.58703342,-0.2129349822
-0.8337224407,0.6139764732,2.079882128
1.237120458,-0.9398569045,-0.4436738513
-0.03558233617,-0.5822149898,1.490068402
-0.6460636524,-0.9744359442,0.942412017
-0.6032801575,-0.00681269316,0.6438699376
-0.08100617152,-1.077368257,-0.2567280383
1.222983321,1.033826386,0.4054028855
-0.03607404567,-0.5790092508,-0.2922796673
-0.9866651206,0.4236667654,1.266182351
-1.057835033,0.4700478768,0.5282565652
0.8779014637,0.4058564329,1.348384886
1.409720464,-0.9523660775,0.2108700399
-1.060973597,0.8220173475,0.7385992282
1.118325561,1.555497647,0.9531334951
-0.9266558295,2.247631779,1.202811667
-0.422716414,1.351812743,-0.09996189388
0.1148768874,2.219144034,0.1549724705
-1.623530628,-0.9843783355,1.937452368
-0.1541705205,2.048879227,1.090838006
0.129451871,-0.3867695631,1.88659528
0.5518237897,0.8414597269,1.558021593
-0.4244780999,-1.934976804,1.095026097
1.493433445,0.637722473,1.735885253
0.001713232291,0.6513218664,1.071868001
0.9017459064,0.3725532483,0.9574100863
-1.162181523,0.005717378724,1.28979886
0.6159243504,-0.1756197728,-0.09701828588
-0.07574704055,0.3843082276,1.538572314
0.061843888,0.5215577774,0.6781607448
0.1907982495,-0.8451645846,-0.6354085619
0.07968036027,1.955619828,1.147747907
-1.879851082,-0.1169329694,0.6914524895
-0.2500297949,-0.03138487123,0.9155732716
-0.04885836586,1.36138027,0.2329736556
1.627450313,0.2692120063,1.645155266
0.4545833932,0.3837187015,-0.4370731623
-1.178000316,0.2660020524,1.70802081
0.5181985746,-0.1788037191,1.095329019
0.0993464752,-1.113904536,0.3111283572
1.048126991,1.817896653,1.288995778
-0.5823245886,1.80349564,0.454016697
-0.1257432744,0.1501493757,0.1473650874
-0.6154630591,1.916058661,0.2591208278
-1.825976716,0.9719988906,1.383628689
0.6359005992,0.8648458564,0.832116991
-0.8828440636,1.135508845,1.214166639
0.9442393617,0.8441754757,0.3585029395
1.595464333,-1.188495323,0.1284713736
2.371078559,0.3111697617,1.458523318
0.1045015331,-0.5069506855,1.418248932
-2.941383285,1.53252102,0.05237762393
-0.210820535,-0.4962426087,0.7758055273
0.05110898669,0.5135010026,1.159141402
-2.68530419,1.22276146,-0.1016988118
0.517343379,-0.411404291,-0.003040305616
-0.8647220789,0.5534206567,0.6014250431
1.014838009,1.051930365,1.438208788
1.22854991,1.195112717,0.7477602865
1.385777575,0.2613102557,1.295990145
0.2068240485,-0.9335319007,0.6989846928
-0.6531317633,-0.357931756,0.7396883003
1.707630691,0.09178882726,-0.03019703906
0.7677606219,-0.03086585935,0.7661978197
1.299057799,-0.6097416267,0.4261062634
-1.360870882,0.005681510161,1.099294015
-0.1045623872,-1.390281005,1.44911186
0.7238743685,2.050887917,1.063254772
-0.6808523563,1.885458982,0.791795225
0.9469606435,1.139491483,0.3471197518
0.1876572236,0.2787509221,-0.5692019692
-0.05690635924,0.1474506381,0.5002462785
0.929776697,0.1049033111,-0.1083580783
-0.7390299456,1.258928594,1.859544555
-0.1028542588,-1.227215556,-0.6234759134
-1.157859752,0.4583243779,-0.4295422861
0.4842439463,-0.478027795,0.2515279774
1.160199597,0.6928644399,2.347493749
-1.680452142,1.706543436,0.8413144462
0.2354691673,-0.02943673906,1.388488921
0.4059253843,0.5073487098,1.713278956
1.84728288,0.08776622998,0.3454958376
1.980225534,-0.7557422906,0.3390303857
1.558031772,-0.00359403023,0.2508264504
1.560972824,-0.0480911473,1.499504143
-0.3186999914,0.3825877155,0.9839966652
-0.2993799907,2.379401388,0.4798102852
-0.7110978731,0.2471904228,1.375776954
1.317429552,0.1676790176,1.940851175
1.371338735,0.5880961104,0.7709636156
-1.623492075,1.098026279,0.441892182
0.3681538036,-2.213437061,1.117244065
1.240747507,1.059811992,1.203059187
-0.7137638392,0.36668885,0.8334699846
0.05711110851,-1.005277366,1.749781506
-0.5346469973,0.02967675307,-0.6565597264
-1.523964605,1.136615535,0.864668769
1.433803675,1.147863021,0.8518405663
0.4224677699,-0.2345061359,1.262158181
0.718073221,2.558890967,-0.4152788556
0.04701493148,-0.1273838865,-0.3105457683
0.8958129793,-0.3977122019,-0.9794831715
-0.8639522521,-1.945463266,1.089902511
-1.028052603,1.41701406,1.097527894
-0.9157943844,0.1745607501,0.3412141733
0.6169191904,0.8749256909,0.2070973594
0.4057417403,2.063140127,0.3037718059
-0.8718202361,-1.551159846,1.854883518
0.2006039513,-0.7171625168,1.823088539
-0.3371594818,0.2710750073,1.906688264
-0.9518385463,-0.1422838159,0.0635231993
-1.605198836,0.9698006793,1.455703439
-0.04538101342,0.6781352506,0.821743633
0.5831186529,-0.709051212,1.598074028
0.0636787164,0.07792168183,-0.09165743536
-0.7583101187,0.4453293224,0.06373358462
-1.073490447,1.239384665,0.8492447139
1.242538121,-1.062748017,1.264550309
-0.9719839647,1.17953168,0.7000761988
0.6977343255,1.339006804,0.5858218143
1.504482258,1.068766507,-0.7671166141
-1.591995981,0.8087915252,2.141374647
-1.095529367,-0.01192322538,-0.5887813338
-0.09206948713,0.5514500437,0.9203395824
1.220474125,1.212710982,0.3754310585
1.110004646,-0.3375311526,1.467715376
-0.1510163584,-1.736942869,1.214022523
1.394898167,1.040158931,1.166636013
0.8105020484,-0.307885594,-0.8236806722
0.9505939503,-0.580057017,0.3221698567
-1.028829224,-1.814877538,1.629122231
-0.9097007382,0.3689255067,-0.990809778
0.6590240951,0.06328741302,1.655614392
-1.289867545,0.5110800967,1.369201764
0.3554917146,0.1020269015,-0.3143865281
1.512773917,0.814928756,1.095809995
0.5451447938,0.9288288389,0.2579346899
-0.7117047154,0.5337080681,1.5704334
0.5359464221,-0.8618836125,0.9018356539
-0.7960263707,-0.2750361249,0.741047482
-0.5915827294,0.3098715421,0.5992573915
1.283038052,1.5073763,0.01827308777
-0.8455967722,0.5629440793,1.566538229
-0.3164839937,1.007031658,0.3060631604
-0.8833462745,1.341659462,-1.001084768
1.554103263,0.2620224813,0.7507806137
0.1687619779,0.4644775583,1.953823427
-0.5794221926,-1.006025178,0.105832674
-0.237970131,0.1931220428,0.8228302676
1.386949642,-0.003348906405,0.8179903454
-0.9217384101,1.803914968,0.8821662155
-0.02963246273,1.670104384,2.198288136
0.2025435863,1.727051806,-0.4682176111
0.8434664979,-0.8925412242,0.8349636695
-0.3860324963,-0.1801944746,0.8068821632
-1.601826581,-1.051229727,1.611166719
0.1886154705,0.4943138839,0.1047962445
1.059121226,-1.264644145,-0.1157617398
0.5267571925,1.801518188,1.222697374
0.1214250903,1.621799087,0.7711815492
0.8684959781,0.6004228262,0.08523388314
0.6964347573,-1.0367935,1.953132323
0.4198755048,1.007018617,2.083307848
-1.360530857,0.7659859492,0.4890767875
1.296313333,-0.3891212274,1.998546712
1.106344023,1.345803769,-0.4455769569
0.2751481579,0.7352723041,1.516938959
-0.9980490863,0.8246928826,0.8354154257
0.117896855,-0.5782975195,0.6005432641
1.388171302,1.187297675,0.5338029414
1.00924152,-0.7360302546,1.079689495
-0.4575833212,-0.1101681623,0.6271804257
-0.6282833038,2.306570099,0.5910758694
-1.188459739,-1.650206163,1.866959114
0.330195417,0.7827218398,0.4716060233
1.049714568,-0.5697945311,0.570383627
-0.4407946687,1.970928605,1.267423178
-1.88441393,-0.1948198246,1.906284958
0.1750286288,-0.8696432782,1.331219354
0.08372234591,0.7806839273,1.086499673
-0.6374574886,1.480388468,1.602513288
-0.5173611417,-0.3464702593,0.530689645
0.002087531284,0.4497798892,1.406855118
0.189636139,-0.3873795944,-0.3182840667
0.3417304754,-0.6184580858,0.5594610026
-1.667544013,-0.4190879851,0.3113667897
-0.2611513078,1.200761188,0.8585506096
-1.718936742,0.05139834726,0.6167432856
1.494465186,1.668389091,0.3451610909
1.338145649,1.323360114,-0.5969505628
0.3165222858,-0.1907754813,-0.3772896341
1.247231941,0.2988583349,0.2522130152
0.3799614069,-0.1256267418,-0.8630964892
0.9819525854,-2.004133192,1.837666906
1.918601418,-0.5370115366,1.051825731
0.2102477158,-0.3173132563,-0.4952544836
1.019096206,0.03393882566,0.6756249372
-0.09318419878,0.1434055608,0.8972505648
-2.968274872,-0.05763951716,0.8629527119
-1.024356322,1.522068753,0.755875896
0.5356634504,-0.1866693045,0.1185286174
0.05876443018,-1.018665901,1.803505216
-0.8722292608,0.631788166,0.9309848528
-1.19839493,1.285539618,1.471286843
0.0948082422,0.2865257764,0.9291964242
-0.428288279,-0.944421293,1.797480174
0.5292302194,1.609693256,1.359581469
0.8428408112,-0.3134374798,-0.4261289786
0.03041556999,-0.2484487742,0.5194995202
-0.1098787393,0.449164126,0.7163462308
-0.5563444267,1.95869958,-0.1627741808
0.7610096381,-0.2865042012,0.7711275108
0.2243405869,0.4933235594,0.7524438428
0.6057405854,-1.176429744,0.5181465265
-0.106132125,0.2017365411,-0.02425486188
-1.422541561,1.120047742,0.02350938456
0.06078835547,1.430776519,1.536130602
-0.512482841,0.556454257,0.5359398306
-1.264013509,-0.2246079254,1.35732238
